r,m,P
109999570.0,2.829262823424329e+33,1.5504545795913664e+24
110009570.0,2.8292859703961765e+33,1.548079259095245e+24
110019570.0,2.8293090967778814e+33,1.5457068948927366e+24
110029570.0,2.8293322025810357e+33,1.543337483933061e+24
110039570.0,2.829355287817228e+33,1.54097102316824e+24
110049570.0,2.829378352498042e+33,1.538607509553096e+24
110059570.0,2.829401396635058e+33,1.5362469400452485e+24
110069570.0,2.8294244202398524e+33,1.5338893116051124e+24
110079570.0,2.8294474233239985e+33,1.5315346211958952e+24
110089570.0,2.829470405899064e+33,1.5291828657835948e+24
110099570.0,2.8294933679766153e+33,1.5268340423369964e+24
110109570.0,2.829516309568212e+33,1.5244881478276707e+24
110119570.0,2.829539230685412e+33,1.5221451792299714e+24
110129570.0,2.829562131339769e+33,1.5198051335210327e+24
110139570.0,2.829585011542832e+33,1.5174680076807663e+24
110149570.0,2.829607871306146e+33,1.5151337986918598e+24
110159570.0,2.8296307106412534e+33,1.5128025035397736e+24
110169570.0,2.829653529559692e+33,1.510474119212739e+24
110179570.0,2.829676328072996e+33,1.5081486427017554e+24
110189570.0,2.8296991061926955e+33,1.5058260710005878e+24
110199570.0,2.8297218639303164e+33,1.5035064011057646e+24
110209570.0,2.8297446012973816e+33,1.5011896300165753e+24
110219570.0,2.8297673183054096e+33,1.4988757547350677e+24
110229570.0,2.829790014965915e+33,1.4965647722660455e+24
110239570.0,2.8298126912904086e+33,1.4942566796170664e+24
110249570.0,2.829835347290398e+33,1.491951473798439e+24
110259570.0,2.829857982977386e+33,1.4896491518232204e+24
110269570.0,2.829880598362872e+33,1.4873497107072146e+24
110279570.0,2.8299031934583513e+33,1.4850531474689692e+24
110289570.0,2.8299257682753163e+33,1.4827594591297734e+24
110299570.0,2.829948322825254e+33,1.4804686427136556e+24
110309570.0,2.8299708571196486e+33,1.4781806952473806e+24
110319570.0,2.8299933711699805e+33,1.475895613760448e+24
110329570.0,2.830015864987726e+33,1.4736133952850885e+24
110339570.0,2.8300383385843565e+33,1.4713340368562633e+24
110349570.0,2.830060791971342e+33,1.4690575355116598e+24
110359570.0,2.8300832251601464e+33,1.4667838882916904e+24
110369570.0,2.830105638162231e+33,1.4645130922394896e+24
110379570.0,2.8301280309890525e+33,1.4622451444009122e+24
110389570.0,2.8301504036520645e+33,1.4599800418245302e+24
110399570.0,2.830172756162716e+33,1.4577177815616306e+24
110409570.0,2.830195088532453e+33,1.455458360666213e+24
110419570.0,2.830217400772717e+33,1.453201776194988e+24
110429570.0,2.830239692894946e+33,1.450948025207373e+24
110439570.0,2.830261964910574e+33,1.448697104765492e+24
110449570.0,2.8302842168310314e+33,1.4464490119341714e+24
110459570.0,2.8303064486677443e+33,1.444203743780939e+24
110469570.0,2.8303286604321354e+33,1.4419612973760207e+24
110479570.0,2.830350852135623e+33,1.4397216697923385e+24
110489570.0,2.830373023789623e+33,1.437484858105508e+24
110499570.0,2.830395175405546e+33,1.4352508593938357e+24
110509570.0,2.830417306994799e+33,1.433019670738318e+24
110519570.0,2.830439418568785e+33,1.4307912892226364e+24
110529570.0,2.830461510138905e+33,1.428565711933158e+24
110539570.0,2.8304835817165543e+33,1.426342935958931e+24
110549570.0,2.8305056333131245e+33,1.424122958391683e+24
110559570.0,2.8305276649400035e+33,1.421905776325819e+24
110569570.0,2.830549676608576e+33,1.4196913868584184e+24
110579570.0,2.830571668330223e+33,1.4174797870892332e+24
110589570.0,2.83059364011632e+33,1.4152709741206854e+24
110599570.0,2.830615591978241e+33,1.4130649450578647e+24
110609570.0,2.8306375239273546e+33,1.4108616970085262e+24
110619570.0,2.8306594359750264e+33,1.4086612270830875e+24
110629570.0,2.8306813281326174e+33,1.4064635323946273e+24
110639570.0,2.830703200411485e+33,1.4042686100588823e+24
110649570.0,2.8307250528229836e+33,1.4020764571942458e+24
110659570.0,2.8307468853784626e+33,1.3998870709217638e+24
110669570.0,2.8307686980892687e+33,1.397700448365134e+24
110679570.0,2.8307904909667443e+33,1.3955165866507027e+24
110689570.0,2.830812264022228e+33,1.3933354829074635e+24
110699570.0,2.8308340172670536e+33,1.3911571342670538e+24
110709570.0,2.830855750712553e+33,1.3889815378637528e+24
110719570.0,2.8308774643700535e+33,1.3868086908344796e+24
110729570.0,2.830899158250878e+33,1.3846385903187905e+24
110739570.0,2.8309208323663456e+33,1.3824712334588766e+24
110749570.0,2.830942486727773e+33,1.380306617399562e+24
110759570.0,2.830964121346471e+33,1.3781447392883003e+24
110769570.0,2.830985736233749e+33,1.375985596275174e+24
110779570.0,2.83100733140091e+33,1.373829185512891e+24
110789570.0,2.8310289068592554e+33,1.3716755041567826e+24
110799570.0,2.831050462620082e+33,1.3695245493648008e+24
110809570.0,2.8310719986946823e+33,1.3673763182975166e+24
110819570.0,2.831093515094346e+33,1.3652308081181177e+24
110829570.0,2.831115011830358e+33,1.3630880159924056e+24
110839570.0,2.831136488914e+33,1.3609479390887934e+24
110849570.0,2.8311579463565493e+33,1.3588105745783043e+24
110859570.0,2.8311793841692803e+33,1.3566759196345684e+24
110869570.0,2.831200802363463e+33,1.3545439714338206e+24
110879570.0,2.831222200950364e+33,1.3524147271548988e+24
110889570.0,2.8312435799412464e+33,1.350288183979241e+24
110899570.0,2.831264939347368e+33,1.3481643390908834e+24
110909570.0,2.831286279179984e+33,1.3460431896764575e+24
110919570.0,2.831307599450347e+33,1.343924732925189e+24
110929570.0,2.831328900169703e+33,1.3418089660288938e+24
110939570.0,2.8313501813492955e+33,1.3396958861819777e+24
110949570.0,2.8313714430003654e+33,1.3375854905814327e+24
110959570.0,2.831392685134148e+33,1.335477776426835e+24
110969570.0,2.8314139077618765e+33,1.3333727409203427e+24
110979570.0,2.831435110894779e+33,1.3312703812666944e+24
110989570.0,2.8314562945440797e+33,1.3291706946732054e+24
110999570.0,2.8314774587210003e+33,1.3270736783497666e+24
111009570.0,2.8314986034367576e+33,1.3249793295088418e+24
111019570.0,2.8315197287025654e+33,1.3228876453654656e+24
111029570.0,2.831540834529633e+33,1.3207986231372408e+24
111039570.0,2.831561920929166e+33,1.3187122600443364e+24
111049570.0,2.831582987912367e+33,1.3166285533094854e+24
111059570.0,2.8316040354904346e+33,1.3145475001579826e+24
111069570.0,2.831625063674563e+33,1.3124690978176818e+24
111079570.0,2.831646072475943e+33,1.310393343518994e+24
111089570.0,2.831667061905762e+33,1.3083202344948854e+24
111099570.0,2.831688031975203e+33,1.3062497679808742e+24
111109570.0,2.831708982695445e+33,1.3041819412150296e+24
111119570.0,2.831729914077664e+33,1.3021167514379683e+24
111129570.0,2.8317508261330324e+33,1.3000541958928535e+24
111139570.0,2.831771718872718e+33,1.2979942718253914e+24
111149570.0,2.831792592307885e+33,1.2959369764838298e+24
111159570.0,2.831813446449695e+33,1.2938823071189559e+24
111169570.0,2.831834281309304e+33,1.2918302609840932e+24
111179570.0,2.8318550968978654e+33,1.2897808353351007e+24
111189570.0,2.8318758932265285e+33,1.2877340274303687e+24
111199570.0,2.831896670306439e+33,1.2856898345308186e+24
111209570.0,2.8319174281487394e+33,1.2836482538998994e+24
111219570.0,2.831938166764567e+33,1.2816092828035856e+24
111229570.0,2.831958886165056e+33,1.2795729185103757e+24
111239570.0,2.8319795863613376e+33,1.277539158291289e+24
111249570.0,2.832000267364539e+33,1.275507999419864e+24
111259570.0,2.832020929185782e+33,1.273479439172156e+24
111269570.0,2.832041571836187e+33,1.271453474826735e+24
111279570.0,2.8320621953268693e+33,1.269430103664683e+24
111289570.0,2.832082799668941e+33,1.2674093229695926e+24
111299570.0,2.83210338487351e+33,1.265391130027564e+24
111309570.0,2.83212395095168e+33,1.2633755221272037e+24
111319570.0,2.832144497914553e+33,1.2613624965596206e+24
111329570.0,2.832165025773224e+33,1.259352050618426e+24
111339570.0,2.832185534538788e+33,1.25734418159973e+24
111349570.0,2.832206024222333e+33,1.255338886802139e+24
111359570.0,2.832226494834946e+33,1.2533361635267546e+24
111369570.0,2.832246946387708e+33,1.2513360090771713e+24
111379570.0,2.8322673788916963e+33,1.249338420759473e+24
111389570.0,2.832287792357987e+33,1.2473433958822324e+24
111399570.0,2.832308186797649e+33,1.2453509317565073e+24
111409570.0,2.832328562221751e+33,1.2433610256958402e+24
111419570.0,2.832348918641355e+33,1.2413736750162543e+24
111429570.0,2.832369256067521e+33,1.2393888770362523e+24
111439570.0,2.8323895745113046e+33,1.2374066290768142e+24
111449570.0,2.8324098739837575e+33,1.2354269284613947e+24
111459570.0,2.8324301544959286e+33,1.2334497725159217e+24
111469570.0,2.8324504160588617e+33,1.231475158568793e+24
111479570.0,2.8324706586835983e+33,1.2295030839508753e+24
111489570.0,2.832490882381175e+33,1.227533545995501e+24
111499570.0,2.8325110871626246e+33,1.2255665420384674e+24
111509570.0,2.832531273038978e+33,1.2236020694180325e+24
111519570.0,2.8325514400212597e+33,1.2216401254749147e+24
111529570.0,2.832571588120493e+33,1.21968070755229e+24
111539570.0,2.8325917173476956e+33,1.2177238129957893e+24
111549570.0,2.8326118277138826e+33,1.2157694391534968e+24
111559570.0,2.8326319192300646e+33,1.213817583375948e+24
111569570.0,2.8326519919072493e+33,1.211868243016127e+24
111579570.0,2.83267204575644e+33,1.2099214154294641e+24
111589570.0,2.8326920807886365e+33,1.207977097973835e+24
111599570.0,2.832712097014835e+33,1.2060352880095571e+24
111609570.0,2.832732094446028e+33,1.2040959828993883e+24
111619570.0,2.832752073093204e+33,1.2021591800085243e+24
111629570.0,2.832772032967348e+33,1.2002248767045968e+24
111639570.0,2.832791974079441e+33,1.1982930703576714e+24
111649570.0,2.832811896440461e+33,1.196363758340245e+24
111659570.0,2.832831800061381e+33,1.194436938027244e+24
111669570.0,2.832851684953172e+33,1.1925126067960221e+24
111679570.0,2.8328715511267996e+33,1.1905907620263583e+24
111689570.0,2.832891398593227e+33,1.1886714011004544e+24
111699570.0,2.832911227363413e+33,1.1867545214029332e+24
111709570.0,2.832931037448313e+33,1.1848401203208359e+24
111719570.0,2.832950828858878e+33,1.1829281952436207e+24
111729570.0,2.8329706016060567e+33,1.18101874356316e+24
111739570.0,2.8329903557007926e+33,1.1791117626737385e+24
111749570.0,2.8330100911540265e+33,1.1772072499720513e+24
111759570.0,2.833029807976695e+33,1.1753052028572012e+24
111769570.0,2.833049506179731e+33,1.1734056187306972e+24
111779570.0,2.833069185774064e+33,1.1715084949964522e+24
111789570.0,2.8330888467706196e+33,1.1696138290607802e+24
111799570.0,2.8331084891803194e+33,1.1677216183323952e+24
111809570.0,2.833128113014082e+33,1.1658318602224087e+24
111819570.0,2.833147718282822e+33,1.1639445521443273e+24
111829570.0,2.83316730499745e+33,1.1620596915140508e+24
111839570.0,2.833186873168873e+33,1.16017727574987e+24
111849570.0,2.8332064228079953e+33,1.1582973022724649e+24
111859570.0,2.833225953925716e+33,1.1564197685049022e+24
111869570.0,2.8332454665329307e+33,1.1545446718726332e+24
111879570.0,2.8332649606405325e+33,1.1526720098034923e+24
111889570.0,2.83328443625941e+33,1.1508017797276937e+24
111899570.0,2.833303893400448e+33,1.1489339790778307e+24
111909570.0,2.8333233320745277e+33,1.1470686052888725e+24
111919570.0,2.833342752292527e+33,1.1452056557981628e+24
111929570.0,2.8333621540653197e+33,1.143345128045417e+24
111939570.0,2.833381537403776e+33,1.141487019472721e+24
111949570.0,2.8334009023187623e+33,1.1396313275245283e+24
111959570.0,2.833420248821142e+33,1.1377780496476583e+24
111969570.0,2.833439576921774e+33,1.1359271832912943e+24
111979570.0,2.8334588866315136e+33,1.1340787259069809e+24
111989570.0,2.8334781779612133e+33,1.1322326749486226e+24
111999570.0,2.833497450921721e+33,1.1303890278724811e+24
112009570.0,2.8335167055238806e+33,1.1285477821371737e+24
112019570.0,2.8335359417785333e+33,1.1267089352036709e+24
112029570.0,2.8335551596965166e+33,1.1248724845352945e+24
112039570.0,2.833574359288663e+33,1.1230384275977153e+24
112049570.0,2.833593540565804e+33,1.1212067618589512e+24
112059570.0,2.833612703538764e+33,1.1193774847893652e+24
112069570.0,2.833631848218366e+33,1.117550593861663e+24
112079570.0,2.833650974615429e+33,1.1157260865508915e+24
112089570.0,2.8336700827407676e+33,1.113903960334436e+24
112099570.0,2.8336891726051936e+33,1.1120842126920185e+24
112109570.0,2.833708244219515e+33,1.1102668411056959e+24
112119570.0,2.8337272975945357e+33,1.1084518430598576e+24
112129570.0,2.833746332741056e+33,1.1066392160412233e+24
112139570.0,2.833765349669872e+33,1.1048289575388414e+24
112149570.0,2.8337843483917783e+33,1.1030210650440865e+24
112159570.0,2.833803328917563e+33,1.1012155360506576e+24
112169570.0,2.8338222912580123e+33,1.0994123680545758e+24
112179570.0,2.8338412354239086e+33,1.0976115585541827e+24
112189570.0,2.8338601614260303e+33,1.0958131050501379e+24
112199570.0,2.833879069275152e+33,1.0940170050454172e+24
112209570.0,2.8338979589820455e+33,1.0922232560453101e+24
112219570.0,2.833916830557477e+33,1.0904318555574187e+24
112229570.0,2.8339356840122115e+33,1.0886428010916544e+24
112239570.0,2.833954519357008e+33,1.0868560901602372e+24
112249570.0,2.8339733366026247e+33,1.0850717202776925e+24
112259570.0,2.833992135759813e+33,1.0832896889608495e+24
112269570.0,2.834010916839323e+33,1.0815099937288396e+24
112279570.0,2.834029679851899e+33,1.0797326321030934e+24
112289570.0,2.8340484248082844e+33,1.07795760160734e+24
112299570.0,2.834067151719217e+33,1.0761848997676033e+24
112309570.0,2.834085860595431e+33,1.0744145241122015e+24
112319570.0,2.834104551447658e+33,1.0726464721717442e+24
112329570.0,2.834123224286625e+33,1.0708807414791304e+24
112339570.0,2.834141879123055e+33,1.069117329569547e+24
112349570.0,2.834160515967669e+33,1.0673562339804665e+24
112359570.0,2.834179134831183e+33,1.0655974522516444e+24
112369570.0,2.83419773572431e+33,1.0638409819251181e+24
112379570.0,2.8342163186577586e+33,1.0620868205452046e+24
112389570.0,2.834234883642235e+33,1.060334965658498e+24
112399570.0,2.8342534306884405e+33,1.058585414813868e+24
112409570.0,2.8342719598070736e+33,1.0568381655624578e+24
112419570.0,2.8342904710088286e+33,1.0550932154576818e+24
112429570.0,2.8343089643043966e+33,1.0533505620552242e+24
112439570.0,2.834327439704465e+33,1.0516102029130362e+24
112449570.0,2.8343458972197173e+33,1.0498721355913345e+24
112459570.0,2.8343643368608336e+33,1.0481363576525991e+24
112469570.0,2.83438275863849e+33,1.0464028666615717e+24
112479570.0,2.83440116256336e+33,1.044671660185253e+24
112489570.0,2.834419548646112e+33,1.0429427357929013e+24
112499570.0,2.8344379168974115e+33,1.0412160910560301e+24
112509570.0,2.834456267327921e+33,1.0394917235484064e+24
112519570.0,2.8344745999482984e+33,1.0377696308460487e+24
112529570.0,2.834492914769198e+33,1.0360498105272245e+24
112539570.0,2.8345112118012713e+33,1.0343322601724488e+24
112549570.0,2.834529491055166e+33,1.0326169773644823e+24
112559570.0,2.8345477525415246e+33,1.030903959688329e+24
112569570.0,2.834565996270988e+33,1.029193204731234e+24
112579570.0,2.8345842222541936e+33,1.0274847100826822e+24
112589570.0,2.834602430501773e+33,1.0257784733343958e+24
112599570.0,2.834620621024356e+33,1.0240744920803325e+24
112609570.0,2.834638793832568e+33,1.0223727639166834e+24
112619570.0,2.8346569489370316e+33,1.0206732864418712e+24
112629570.0,2.8346750863483647e+33,1.0189760572565481e+24
112639570.0,2.834693206077182e+33,1.0172810739635938e+24
112649570.0,2.8347113081340955e+33,1.0155883341681139e+24
112659570.0,2.834729392529712e+33,1.0138978354774372e+24
112669570.0,2.834747459274636e+33,1.0122095755011142e+24
112679570.0,2.834765508379468e+33,1.0105235518509152e+24
112689570.0,2.834783539854804e+33,1.0088397621408283e+24
112699570.0,2.834801553711238e+33,1.007158203987057e+24
112709570.0,2.834819549959359e+33,1.005478875008019e+24
112719570.0,2.834837528609753e+33,1.0038017728243434e+24
112729570.0,2.834855489673003e+33,1.0021268950588693e+24
112739570.0,2.834873433159687e+33,1.000454239336644e+24
112749570.0,2.83489135908038e+33,9.9878380328492e+23
112759570.0,2.834909267445655e+33,9.971155845331548e+23
112769570.0,2.8349271582660776e+33,9.954495807130068e+23
112779570.0,2.8349450315522136e+33,9.937857894583354e+23
112789570.0,2.8349628873146235e+33,9.921242084051975e+23
112799570.0,2.8349807255638647e+33,9.904648351918465e+23
112809570.0,2.8349985463104904e+33,9.8880766745873e+23
112819570.0,2.835016349565051e+33,9.871527028484877e+23
112829570.0,2.835034135338092e+33,9.854999390059498e+23
112839570.0,2.835051903640157e+33,9.83849373578135e+23
112849570.0,2.8350696544817847e+33,9.82201004214248e+23
112859570.0,2.835087387873511e+33,9.805548285656784e+23
112869570.0,2.835105103825867e+33,9.789108442859983e+23
112879570.0,2.835122802349383e+33,9.772690490309606e+23
112889570.0,2.835140483454582e+33,9.756294404584965e+23
112899570.0,2.835158147151986e+33,9.739920162287142e+23
112909570.0,2.8351757934521127e+33,9.723567740038968e+23
112919570.0,2.835193422365476e+33,9.707237114485003e+23
112929570.0,2.835211033902586e+33,9.690928262291515e+23
112939570.0,2.8352286280739497e+33,9.674641160146466e+23
112949570.0,2.8352462048900707e+33,9.658375784759485e+23
112959570.0,2.8352637643614486e+33,9.642132112861857e+23
112969570.0,2.8352813064985796e+33,9.6259101212065e+23
112979570.0,2.8352988313119565e+33,9.60970978656794e+23
112989570.0,2.835316338812068e+33,9.593531085742306e+23
112999570.0,2.8353338290094e+33,9.577373995547296e+23
113009570.0,2.835351301914433e+33,9.561238492822165e+23
113019570.0,2.8353687575376466e+33,9.545124554427709e+23
113029570.0,2.8353861958895147e+33,9.529032157246238e+23
113039570.0,2.835403616980509e+33,9.512961278181564e+23
113049570.0,2.835421020821097e+33,9.496911894158975e+23
113059570.0,2.8354384074217423e+33,9.480883982125224e+23
113069570.0,2.8354557767929057e+33,9.464877519048503e+23
